1;1;MAESTRALE;MAESTRALE;The project Maestrale intends to lay the basis for a Maritime Energy Deployment Strategy in the Mediterranean. Based on a survey of existing and innovative technologies, hindrances and potentials in participating countries, it aims to widen knowledge sharing among scientists, policy makers, entrepreneurs and citizens and prompt effective actions and investments for blue growth.  Notwithstanding the large number of academic and technical studies in the field of renewable blue energy, there is a lack of concrete initiatives and operating plants in the MED area. To fill this gap, project partners will cooperate to detect maritime renewable energy potentials in participating countries as regards their physical, legal, technological, economic and social contexts. Among the issues to be faced, there are environmental sustainability, technological innovation, acceptability by citizens, and possible conflicts with marine ecosystems.  The main output will consist in the creation of Blue Energy Labs (BEL) to take place in each participating region. BELs will involve local enterprises, public authorities, knowledge institutions and citizens and will operate to support future blue energy policies and plan concrete strategies for blue growth. A number of pilot projects will serve the purpose of raising awareness among local stakeholders, facilitating social acceptance, decreasing uncertainty and increasing feasibility of concrete interventions.;University of Siena - Department of Physical, Earth and Environmental Sciences;ITALY;53100;1st call;01/11/2016;31/10/2019;Studying and Testing;2.046.311,25;0,00;2.407.425,00;85%;Blue Growth
1;1;MD.net;Mediterranean Diet - When Brand Meets Peoples;M.D.net project challenges the problems of currently neglected and undeveloped opportunities of Mediterranean Diet (MD). MD is integral part of the Mediterranean identity, inscribed in the UNESCO List of Intangible Cultural Heritage.   The MD involves a set of skills, knowledge, rituals, symbols and traditions concerning cultures, landscape, lifestyle, ways to work (crops, harvesting, fishing, animal husbandry, conservation, processing, cooking, sharing and consumption of food products) characterizing a powerful industry. MD.net main objective is to strengthen exploration of the MD according the UNESCO Med Diet Convention, blending comprehensive MD concepts with innovative tools.   The project will use both traditional and creative measures (as sharing economy) starting cooperation of quadruple helix stakeholders in order to lift the MD economy to new quality levels.  Project approach consists of blocks of activities never tried before in MD sectors:    MD.data generating share knowledge and strategies (WP3)   MD.Brand establishing an Intelligent Marketing to reinforce MD common identity (WP4)   MD.InC boosting creativity and innovation in MD economy (WP4)   MD.Brain establishing co-working trainings for MD innovation (WP4)   MD.GOV - Living labs developing integrated activities (WP3,4,5,6).   MD.TN.net capitalizing results and consolidating MD network (WP5,6)  MED less developed regions would get improved S3 implementation as well as durable growth through a MD industry.;Campania Region;ITALY;80132;2nd call;01/02/2018;31/01/2022;Integrated project;2.914.815,77;253.414,76;3.727.330,00;85%;Social and Creative
1;1;MED Greenhouses;Green Growth through the capitalization of innovative Greenhouses;The project will mainly capitalize results of LIFE+  Adapt2change  project by promoting, disseminating & transferring innovative Greenhouses in the MED area, minimizing water & energy demand. The project will stimulate environmental awareness on issues related to energy & water efficiency & sustainable production, contributing to Green Growth & promoting sustainable development. Particularly, the partners will (main outputs):   - Create a transnational innovative cluster / agricultural network through a memorandum of agreement   - Develop tailored policy recommendations favoring collaboration between the actors of quadruple helix, enhancing existing framework for eco-innovation investments  - Transfer existing knowledge gained through the elaboration of a joint MED Action Plan & e-learning platform/training course material/workshops/webinars   - Identify possible financial opportunities formulated to the needs of each region   The overall objective is to Improve eco-innovation capacities of public & private actors in the greenhouse/agriculture sector through stronger transnational cooperation, knowledge transfer & better collaborative networks. Main beneficiaries will be Greenhouse Farmers, Businesses specialized in Agro-food & Greenhouse industry, Policy Makers - Unions of Agricultural Cooperatives, Research Technology Institutes who will be invited to participate in seminars, workshops, consultations & the Final Conference, contributing to the achievement of project objectives.;Technological Educational Institute of Thessaly;GREECE;41110;2nd call;01/02/2018;31/07/2019;Capitalising;891.565,00;104.125,00;1.171.400,00;85%;Green Growth
3;1;MEDCYCLETOUR;MEDiteranean CYcle route for sustainable coastal TOURism;Sparkling emerald seas, kilometres of golden sand, wonderful food and ancient citiesÖitís not hard to find reasons to go cycling along the Mediterranean!  Unfortunately, in the 8 countries covered by this project, the potential of cycling tourism has not yet been realised even though it prolongs the tourism season, reduces the environmental impact of travelling and can bring tourists to less visited areas. EuroVelo 8 ñ Mediterranean Route is a long-distance cycle route that connects the whole Mediterranean from Cyprus to C·diz. The overall objective of the project is to use this route as a tool to influence regional and national policies in favour of sustainable and responsible tourism, providing transnational solutions in coastal areas across the Mediterranean. The main outputs will be action plans and policy recommendations (to generate investments in the route conditions)  pilot actions (to test the proposed developments)  and updated information and promotion related to EuroVelo 8 (to attract visitors).  In this way, the project will benefit national, regional and local authorities, service providers and, ultimately, cycle tourists. Taking a transnational approach will enable common challenges (e.g. lack of route infrastructure, missing cycling friendly services, weak branding and promotion) to be tackled together and best practices to be shared, thereby avoiding duplication and increasing the effectiveness and positive social, economic and environmental impacts.;AGENCIA DE OBRA PUBLICA DE LA JUNTA DE ANDALUCIA. Regional Government of Andalusia;SPAIN;41013;1st call;01/02/2017;31/01/2020;Testing and Capitalising;2.191.415,28;0,00;2.578.131,89;85%;Sustainable Tourism
3;1;MEDFEST;MED Culinary heritage experiences: how to create sustainable tourist destinations;MEDFEST is tackling the challenge of diversifying traditional ësun & sea' tourist destinations, with new and sustainable products based on rich and renowned culinary heritage of the Mediterranean. In so doing, we will increase the sustainability and quality of life in  MED space. Our objective is to create tools and instruments for designing new sustainable culinary experiences, which will be offered to visitors to: 1) diversify the tourism sector in terms of products and its seasonality  2) bring tourism development to the coastal hinterland  3) safeguard culinary heritage for future generations. To achieve the stated objectives we will produce the following outputs:  - tools for enhancing sustainable tourist destinations by using culinary heritage as a resource - creation of eight new sustainable tourist destinations in MED space based on the culinary heritage - common transnational strategy on managing and planning culinary tourism in MED space. This approach is unique because MED culinary heritage initiatives are generally unconnected and to this day there have been only few common approaches developed to integrate the MED culinary heritage into a sustainable tourist offer. The methodology in MEDFEST is based on participatory action planning, where three main types of stakeholders (producers, tourism organisations, policy makers) are involved and take responsibility for project's actions from the beginning till the end to ensure the durability of the results.;Research Centre of the Slovenian Academy of Sciences and Arts;SLOVENIA;1000;1st call;01/11/2016;31/10/2019;Studying and Testing;1.885.702,61;0,00;2.218.473,66;85%;Sustainable Tourism
2;1;MEDNICE;MED Programme Networks for an Innovative Cooperation in Energy efficiency;As a MED hub for Energy Efficiency (EE) innovative and shared solutions, the MEDNICE project will anchor a MED community around energy issues that public organisations face in order to promote modular projectsí results and increase their impact on public policies. Indeed, in the MED area, the majority of public buildings is not adequately designed to reduce their energy consumption and improve their EE performance. This is partly due to a lack of awareness of owners and managers and knowledge gaps regarding common answers to this transnational challenge. Thus the overall objective of MEDNICE is to empower MED projects' partners through the establishment of a MED community and a joint transnational framework around energy efficiency in public buildings. By setting up training and peer learning mechanisms, MEDNICE will contribute to increase the capacity of owners and managers of public buildings to design and implement better energy efficiency practices. It will set up a knowledge platform that will allow for capitalizing and communicating results and outputs of the modular projects. It will serve as a cornerstone of a transnational peer network laying the ground for a MED identity. MEDNICE will also analyze and summarize EE practices through thematic and policy papers to be promoted and benefit the MED community. Relying on Ambassadors this will help disseminate and transfer messages in order to advocate for specific MED EE policies and mainstream them in relevant strategies.;City of Nice;FRANCE;6000;2nd call;01/11/2016;31/10/2019;Horizontal project;1.031.836,25;0,00;1.213.925,00;85%;Efficient Buildings
3;2;MEDSEALITTER;Developing Mediterranean-specific protocols  to  protect  biodiversity  from litter  impact  at  basin  and  local  MPAs  scales;"The Mediterranean sea is one of the world's biodiversity hotspots but is also one of the most polluted seas worldwide. Marine litter is a global threat for living marine organisms. Over 260 species have so far been reported to ingest or become entangled in debris such as plastic, monofilament line, rubber and aluminium foil The problem particularly affects fishes, cetaceans and marine turtles, animals in whose digestive tracts commonly appear accidentally-swallowed micro and macro plastic debris.  The Marine Strategy Framework Directive considers marine litter as one of the most concerning causes of pollution of the sea and states that the Good Environmental State is reached when ""properties and quantities of marine litter do not cause harm to the coastal and marine environment""ù. Similar consideration has been done by the Mediterranean Countries that adopted the Barcelona Convention in which ensuring that marine litter does not affect biodiversity and ecosystem services has been incorporated as a main ecological objective.   Although many Mediterranean organisations are working on this issue, there is not any widely-accepted protocols to assess pollution by marine litter. For this reasons, the project proposes to network representative MPAs, scientific organizations and environmental NGOs for developing, testing and delivering efficient, easy to apply and cost-effective protocols to monitor and manage litter impact on biodiversity.";Cinque Terre National Park and Marine Protected Area;ITALY;19017;1st call;01/11/2016;31/07/2019;Studying and Testing;2.042.330,55;0,00;2.402.741,83;85%;Biodiversity Protection
1;1;MISTRAL;Mediterranean Innovation STRAtegy for transnational activity of clusters and networks of the Blue Growth;The current MED area innovation performance in the blue growth (BG) sector is behind the EU average and there is a lack of transnational and transversal cooperation between the different quadruple helix actors in the BG. The aim of MISTRAL is to strenghten a transnational partnership made up of 8 countries (2 Ministries, 8 Regions, 5 Clusters, 3 RTOs and other organizations) in order to: i) make marine knowledge and sustainable innovation the key drivers for BG, ii) support MED clusters to become an excellent intermediary of knowledge for increasing blue economy, iii) design and implement sustainable development trajectories harmonised with the MED regions Smart Specialization Strategies. The strong partnership, thanks to the open innovation approach, will act as catalyzer for cooperative sustainable innovation actions, placing MISTRAL in a unique position to help the boost of the BG sector in the MED area responding to the programme challenges. A clustering innovation service pack for BG clusters and operators will improve the innovation performance of at least 300 SMEs with at least 100 experts benefitting from the transnational activities and exchange programmes on capacity building. MISTRAL has the ambition to develop a wider governance vision towards 2020 in the BG sector as well as assuring the effective policy mainstreaming. In conclusion, MISTRAL will be the Blue Innovation wind in the MED area unlocking the innovation potential of the coastal and marine ecosystem.;Emilia - Romagna Region - Directorate General, Knowledge, Labour and Enterprise Economy;ITALY;40127;2nd call;01/02/2018;31/01/2022;Integrated project;3.900.582,00;211.225,00;4.837.420,00;85%;Blue Growth
3;1;MITOMED+;MITOMED+ Models of Integrated Tourism in the MEDiterranean Plus;MITOMED+ is multi-module project combining Testing and Capitalization (M2+M3). It is a follow up of the previous MITOMED project (MED Maritime), which has been working to promote the integrated management of M&C tourism by improving the knowledge of data, products, services through a set of indicators based on the NECSTouR model. MITOMED+ takes farther these results aiming to improve the coordination of strategies between territories at transnational level regarding the development of the M&C tourism through cooperation and joint planning between regions.   The main objective of the project deals with the enhancement of sustainability and responsibility in M&C tourism, by improving local and regional strategies and policy actions and coordinating them at a wider MED transnational level. To achieve this objective, the project intends to increase knowledge and social dialogue regarding the development of a sustainable and responsible M&C tourism in each partner region for better decision-making, improve M&C tourism planning at destination level and its coordination for a transnational governance, mainstream its results into local, regional and national policies and set up a MED M&C tourism management model. The project brings together a right mix of regional authorities and their networks, associations of local authorities, territorial development agencies, higher education institution and research centers, having the appropriate competences and expertise in M&C tourism.;REGIONE TOSCANA Productive Activities Department. Sector in charge of tourist promotion and legislation in the fields of tourism and commerce;ITALY;50122;1st call;01/02/2017;31/01/2020;Testing and Capitalising;2.252.500,00;0,00;2.650.000,00;85%;Sustainable Tourism
2;3;MOBILITAS;MOBIlity for nearLy-zero CO2 in medITerranean tourism destinAtionS;MOBILITAS involve 7 Med countries / 10 regions, affected by intense tourism flows with great pressure on transport infrastructure and mobility.   These flows are concentrated during summer, but in certain areas, traffic peaks also in other months, due to fairs and congresses.   In some cities, due to geographical and spatial premises, even daily mobility presents a challenge without including visitors' factor.    All areas face congestion, with negative effects in terms of air pollution, CO2 emission, noise, health, un-safety roads, and loss of cities' attractiveness.    To tackle this situation, MOBILITAS elaborates different SCENARIOS to enable policy makers and stakeholders better understanding effects of different choices on improving environmental quality as a whole of destination.    Within a common transnational approach, pilot testing actions range from soft to hard measures:  1.Sustainable tourism mobility policies: definition of political strategies & documents to reinforce existing POLICIES or start them ex-novo (e.g. elaboration of Sustainable of Urban Mobility Plans).  2.Reduction of traffic by electrical vehicles and sharing transport solutions:  re-loading electrical stations, e-cars, e-scooters & e-bikes, e-buses, etc.  3.Information Technology tools & solutions for tourists/residents (APPs, software...) to facilitate decongestion of tourist traffic.    All activities are coherently envisaged to make coastal cities of the Mediterranean more sustainable.;Regional development centre Koper;SLOVENIA;6000;1st call;01/11/2016;30/04/2019;Testing;2.098.087,10;0,00;2.468.337,75;85%;Urban Transports
2;3;MOTIVATE;Promoting citizens' active involvement in the development of Sustainable Travel Plans in Med Cities with Seasonal Demand;"MED cities although facing the common challenge of developing a sustainable mobility background, they also present particularities depending on the territorial context and the type of tourists they attract. For these reasons, a sound transnational approach, is the key to guarantee MOTIVATE's success. Unlike the traditional data collection methods, where citizens or visitors are ""passive""ù data sources, the innovative approach of MOTIVATE lies in their active involvement in transport data collection/management, problems identification and proposed measures evaluation. MOTIVATE promotes a new model of SUMP development. The new model is based on the exploitation of social media and crowd-sourcing apps. The common model of implementing and applying these techniques that will be created and updated after the pilot testing cases, as well as, the transferring protocol that will be created and will include, processes, techniques and tools to ensure the efficient and consistent way of transferring the projects' results to other cities, will support the SUMP development and enhancement in all the Med area.  MOTIVATE intends to help decision makers to gain a strong understanding of the main mobility problems that residents and tourists face and the most accepted and sustainable interventions, using cost effective ways of data collection and analysis and this will make the development, update and monitoring of SUMP much more targeted and efficient.";Municipality of Almada;PORTUGAL;2800-159;1st call;01/11/2016;30/04/2019;Testing;1.535.859,70;0,00;1.806.893,75;85%;Urban Transports
3;2;MPA-ADAPT;Guiding Mediterranean MPAs through the climate change era: Building resilience and adaptation;The Mediterranean Sea climate will undergo rapid changes over the next decades.  Direct evidence of climate change (CC) is already being observed at Mediterranean coast, including marine protected areas (MPAs). The need for building resilience in both social and ecological aspects of MPAs, through taking on adaptive management thus becomes an essential element for mitigating against and adjusting to the rapid changes to maintain and protect healthy ecosystems. However, CC is not explicit incorporated in most management plans and information to assist MPA decision making is both limited and fragmented.  The goals of the MPA-Adapt are to develop collaborative and site-specific adaptation plans for the MPAs that enhance resilience to CC impacts. This will be achieved by building capacity for effective management, assessing risks  and exploring potential actions and priorities needed to ensure the adaptability and the resilience of biodiversity and the local communities. It also aims to incorporate CC vulnerability assessments and nature-based adaptation planning into their existing management framework, and provide guidance to MPA managers and local stakeholders to implement and test climate-change approaches. This project is a first of its kind for the marine and coastal Mediterranean environment and will also foster networks by improving the dialogue and coordination between MPA managers and scientists in order to create the first line of Mediterranean MPA sentinel sites.;CSIC - Institute of Marine Sciences;SPAIN;8003;1st call;01/11/2016;30/04/2019;Testing;1.618.580,25;0,00;1.904.257,06;85%;Biodiversity Protection
2;1;NEW FINANCE;New finance for energy efficiency measures in public buildings;NEW FINANCE project is designed to improve the lives of people by driving leadership in energy innovation.    More than 4500 municipalities in the MED area have committed to increasing energy efficiency and use of renewable energy sources on their territories by joining the Covenant of Mayors initiative  our task is to showcase proven implementation models they use and the results they achieved to help accelerate new investment and savings in and beyond the MED area allowing for cross-country comparisons.    The project will take a step towards making energy efficiency investment easier by increasing the confidence of key decision makers from public and finance sector to find and apply working strategies for mobilisation of private funding and better use of ESI funds.     In order to reach this goal, the project will focus on effective replication and smart networking activities equally involving stakeholders from public and private sector whilst capitalizing on a number of previous and ongoing similar initiatives.;North-West Croatia Regional Energy Agency;CROATIA;10000;1st call;01/11/2016;31/07/2018;Capitalising;702.822,38;89.037,93;931.600,37;85%;Efficient Buildings
1;1;odeon;Open Data for European Open iNnovation;"ODEON project aims at supporting the growth of Clusters and SMEs linked to S3 of the areas involved (focusing on green/blue growth and CCis) through the exploitation of Open and Big Data. Starting from e-government policies, the availability and quality of open data to be processed will be assured according to the fine tuning of tools from projects and initiatives to be capitalized and involved in the project. ODEON project will then focus on supporting Public institutions to increase the quantity and quality of open data; set-up intermediary services (Digital Hubs) able to offer tailored support for the exploitation of open data by SMEs and Profit Sector in general with innovative services and products. The testing phase will assure: a) the setting-up of National/Regional Digital Hubs (7 totally) able to support the exploitation of Linked Open Data addressing dedicated activities according to quadruple helix approach: training, research, development and innovation linked to enhance the competitiveness of Clusters, SMEs and start-ups and contribute to economic growth. A Med Open DATA Cluster will foster among them linkages in order to increase their innovation and internationalization capacities. Each Region will focus on one or more Key sectors/applications such as Tourism, Agriculture, Environment, Energy, Culture, ICT, Smart Manufacturing. b) the testing of services and instruments addressed to SMEs/start-ups; cross-innovation activities.";Veneto region - ICT and Digital Agenda Department;ITALY;30123;2nd call;01/02/2018;31/07/2020;Testing;1.577.774,10;133.992,26;2.013.842,76;85%;Social and Creative
1;1;open DOORS;Designing a network of cOOperating cReative communities for developing a Sharing economy.;open DOORS  is a proposal which actualizes the transnational innovative clusterization process realized within the MED capitalization experience. In fact this proposal is built on the heritage left by 5 capitalization projects which, as one result of the capitalization process, have produced a number of communities, networks and services dealing with creativeness and innovation as drivers for a smart and sustainable growth.   Within the present proposal, a chosen number of scientific and institutional partners promotes the creation of a formal Mediterranean network, based on the existing innovative and creative communities, addressing the new global challenge of the Sharing Economy.  The proposed Study aims to demonstrate how the Sharing Economy can be a driver of economic (business dimension, integrative incomes etc), territorial (subsidiary principle and new available local commodities i.e. transport, accommodation etc which cover public services' gaps) and social (civil society direct participation) growth. It also defines the network's joint strategy and action plan for offering a mix of innovative services to the creative local communities, enabling them to  open the doors  to new forms of collaborative economy. The established open DOORS network  will be ready, in the next future, to test the innovative services and to develop real and concrete experiences of Sharing Economy.;Lazio Region Association of Cities and Municipalities - ANCI LAZIO;ITALY;186;1st call;01/11/2016;30/04/2018;Studying;510.000,00;0,00;600.000,00;85%;Social and Creative
3;2;PANACeA;Streamlining Networking and Management efforts in Mediterranean Protected Areas for Enhanced  Natural Conservation and Protection;PANACeA is a horizontal project that focuses on the specific objective 3.2. ìmaintaining biodiversity and natural ecosystems through strengthening the management and networking of protected areasî.   It defines a mechanism to increase the visibility and impacts of thematic projectsí results towards common identified targets through the specific activities:   1) Synthesizing outcomes on natural protection and biodiversity conservation efforts   2) Engaging a stakeholdersí community and transferring knowledge beyond the project¥s lifetime,   3) Implementing a communication and dissemination strategy,   4) Developing a long term capitalization tool ensuring evidence based policy enforcement.  The activities ensure an active community of Mediterranean actors meant to overcome sectoral borders by integrating knowledge, allowing a better informed multilevel decision-making on and management of biodiversity.  PANACeA supports the establishment of a two-way communication channel with the scientific community to ensure an effective policy-science interface in the Mediterranean related to biodiversity protection and sustainable development.  It ensures a long term strategic goal of the Interreg MED programme by creating impacts beyond the EU Member states & in the Mediterranean basin as a whole. It contributes to the implementation of both EU and UNEP/MAP Barcelona Convention policies in the domains of protection and conservation of biodiversity and natural resources, in protected areas.;University of Malaga - European Topic Center;SPAIN;29010;2nd call;01/11/2016;31/10/2019;Horizontal project;1.386.758,00;77.072,33;1.722.153,33;85%;Biodiversity Protection
4;1;PANORAMED;MED Governance Platform;In complement to its 3 thematic priorities ‚Äì innovation, energy and environment - the MED Programme integrates in its architecture a cross-sector axis specifically tackling the capacity of national and regional authorities to contribute to governance processes in the Mediterranean Region: the axis 4 Enhancing Mediterranean Governance.   Concretely, this will be achieved through a top-down evidence based platform of national and regional authorities, the PANORAMED project.    The overall goal of PANORAMED is to establish an innovative permanent dialogue and decision making process among national and regional public authorities and stakeholders to contribute to informed policy and decision making processes at national and transnational level on common challenges and opportunities in the Mediterranean Region. Specifically, the initiative will support the definition of transnational governance joint frameworks for the identification and implementation of shared approaches, policies and strategic projects.   The top down partnership scheme includes 17 ministerial and regional partners from the MED eligible countries identified directly by the MED programme Monitoring Committee. The identified associated partners complement the partnership scheme and comprise the main actors and initiatives and strategies present in the basin and are recognized as key driver for exploring and developing complementarities and synergies as well as for defining possible alignment of initiatives.;Ministry of Finances and Public Administration - General Direction of Community Funds;SPAIN;28046;N/A;03/07/2017;29/04/2022;Platform;7.128.627,03;521.373,00;9.000.000,00;85%;Governance
1;1;PEFMED;Uptake of the Product Environmental Footprint across the MED agrofood regional productive systems to enhance innovation and market value;Next neutralization of all existing environmental certification schemes in EU with 1 single Product Environmental Footprint (PEF) will change Internal Market rules, strategies to consumers & the way of introducing green innovations in industrial supply chain. Agrofood is highly exposed to this change, being affected by an high use of natural resources (energy, water..)& DG-ENV has just provided specific environment benchmarks for a list of agrofood products defining ñ in the perspective of EU Reg, what is sustainable & not. This is a challenge for MED where agrofood is the 1∞ economic pillar & is all over a RIS3: if no measures towards PEF-compliance production are spread, MED agrofood sector could suffer a breakdown in competitiveness.  PEFMED aims to test the PEF-compliance distance-to-target in 9 testimonial MED agrofood clusters & supply chains (100 companies) upon a range of products, with the final aim of (1) foster targeted systemic ecoinnovation interventions to green the agrofood sector (also galvanizing the RIS3 goals related to innovation in agrofood industrial production) & 2)raise the market value of PEF-compliant productions, combining PEF standards with endogenous socio economic footprint aspects. 1 pioneering operational methods & 9 LCA-based stress tests report are produced in the 9 pilot agrofood systems, while 1trasnferability is assured by 1 transnational Community of Practices to embed PEF territory-based method & knowledge vouchering to new  9 clusters.;ENEA - Italian National Agency for New Technologies, Energy and Sustainable Economic Development (Roma);ITALY;187;1st call;01/11/2016;30/04/2019;Testing;2.072.606,43;0,00;2.438.360,51;85%;Green Growth
2;2;Pegasus;Promoting Effective Generation and Sustainable USes of electricity;"The growing power consumption in already fragile territories, as rural area and islands could benefits by the technological development that the RES are bringing. In particular the opportunity to use in a more efficient RES, already present in the MED territories (solar, biomass... ) through the application of smart technology, might represent a step forward towards a sustainable and inclusive growth. Unfortunately, the organization of deployment, exploitation and operation models as the use of the microgrids is not yet in its full development stage. Even though the technology is available and examples of regulations start to be present, absences of an enabling environment that can foster a common market represent the main challenge. The local institutions can lead the change stimulating the business environment. Examples of applications and business models have been already experienced and a well-represented consortium in terms of stakeholder interest, led by the active Municipality of Potenza can contribute to propose a working model with all the necessary framework arrangements. Therefore the consortium lunch PEGASUS aiming to combine, test and transfer previous experience in a new full fledge package of tools for the Local Public Sector in the MED area: from conceptualization, through organize till financial promotion. This also involving all the stakeholders including end-users and business community: ""Jointly to increase the share of the RES in the involved territories""ù.";Municipality of Potenza;ITALY;85100;1st call;01/02/2017;31/07/2019;Testing;1.499.888,20;0,00;1.868.512,00;80%;Renewable Energy
1;1;PELAGOS;Promoting innovative nEtworks and cLusters for mArine renewable energy synerGies in mediterranean cOasts and iSlands;The sea represents a huge resource for renewable energy (Blue Energy, BE) such as waves, tides, and marine currents. Harnessing the economic potential of this energy in a sustainable manner has been highlighted in the Commission's Blue Growth Strategy as one of key areas, where in order to build the necessary capacity and critical mass, it is necessary to involve a wide range of stakeholders. The project aims to increase the innovation capacities and cooperation of BE actors in MED through promoting a transnational cluster, bringing them together in order to develop a shared understanding of the challenges and collectively devise workable solutions. PELAGOS will establish a Cluster in Blue Energy that will promote novel technologies and provide a mix of support activities to beneficiaries such as technology providers, enterprises, financial operators, authorities, NGOs end citizens. The project will enhance internationalization of the Cluster members through a range of activities that will jointly identify opportunities of BE in Mediterranean insular and coastal regions. This will be achieved through fine-tuning of existing know-how, development of skills, identification of common business opportunities and facilitation of growth by bridging providers and users in targeted maritime industries. The development of this emerging sector can become an important part of the blue economy, fuelling economic growth in coastal regions and create new, high-quality jobs.;CENTRE FOR RENEWABLE ENERGY SOURCES AND SAVING - CRES;GREECE;19009;1st call;01/11/2016;30/04/2019;Testing;2.036.688,40;0,00;2.396.104,00;85%;Blue Growth
3;2;PHAROS4MPAs;Blue Economy and Marine Conservation: Safeguarding Mediterranean MPAs in order to achieve Good Environmental Status;The development of Blue Economy and Maritime Spatial Planning (MSP) represents a transnational challenge for marine protected areas (MPAs). Maritime sectors have started to operate more and more frequently inside and in the vicinity of MPAs with expected growing environmental impacts, while at the same time, the Marine Strategy Framework Directive requires to reach Good Environmental Status of the European Seas by 2020.    Many EU projects and other initiatives have published results and recommendations concerning MPAs and their interactions with economic sectors but a Mediterranean integrated approach is lacking. By capitalizing on these results, the PHAROS4MPAs project will deliver an integrated framework for recommendations on the necessary practical collaboration between Mediterranean MPAs and the maritime sectors adapted  to  appropriation by the project's targets.    The expected change originating from the project is an enhanced management effectiveness and networking for Mediterranean MPAs,  which will ultimately contribute to the conservation of marine biodiversity and natural ecosystems.    Approach and outputs include delivering common capitalization baselines, recommendations and policy tools adapted to appropriation by the MedPAN network, MSP Authorities, the European Commission, the Barcelona Convention and the various maritime sectors.;World Wide Fund for Nature France;FRANCE;13001;2nd call;01/02/2018;31/07/2019;Capitalising;934.544,45;68.027,63;1.179.496,57;85%;Biodiversity Protection
3;2;PlasticBusters MPAs;Plastic Busters: preserving biodiversity from plastics in Mediterranean Marine Protected Areas;"The Mediterranean Sea is one of the areas most affected by Marine Litter (ML) in the world. The impacts of ML on marine biota within Marine Protected Areas (MPAs), including endangered species, remain poorly addressed, however it is clear that prevention and mitigation measures are urgently needed. The overall objective of the PlasticBusters MPAs project is to contribute to maintaining biodiversity and preserving natural ecosystems in pelagic and coastal MPAs, by defining and implementing a harmonized approach against ML. The project entails actions that address the whole management cycle of ML, from monitoring and assessment to prevention and mitigation, as well as actions to strengthen networking between and among pelagic and coastal MPAs located in Italy, France, Spain, Croatia, Albania and Greece. This is the first project at basin scale where EU and IPA countries join forces to tackle ML via a coordinated approach in order to: i) diagnose ML impacts on biodiversity in MPAs, including the identification of ""ML hotspots""; ii) define and test tailor-made ML surveillance, prevention and mitigation measures in MPAs; iii) develop a common framework of ML actions for Interreg Med regions towards the conservation of biodiversity in Med MPAs. A joint governance plan will be defined through a participatory approach and the concretized commitment of Med MPAs (MoUs) to implement it will result in an increased surface area of habitats supported to attain a better conservation status.";Italian National Institute for Environmental Protection and Research;ITALY;144;2nd call;01/02/2018;31/01/2022;Integrated project;4.738.996,32;171.275,77;5.776.790,61;85%;Biodiversity Protection
3;2;POSBEMED;Sustainable management of the systems Posidonia-beaches in the Mediterranean region;Residues of seagrass Posidonia oceanica beached in tourist zones represent often a problem in the Mediterranean. Similarly to seagrass meadows, the leaf debris help to reduce the swell's energy and can act as a seedbank for dune formation increasing the overall resilience of the coast to natural and climate change effects. However, to ensure that the coasts and beaches remain attractive for tourism, tones of this material are removed and disposed by administrations in many coastal areas, including protected areas (PA). There is a lack of public awareness of the benefits of this natural capital and a strong need for strengthening PA management capacity with adequate guidelines on how to effective manage it. Several local studies and EU projects have evaluated the ecosystem services that Posidonia and its structures, called banquettes, offer, developed tools for the management of banquettes and new ways to use them. By integrating these results and providing a transnational overview of the management practices, the perceptions of stakeholders across Mediterranean, POSBEMED aims to define a transnational joint management strategy for Posidonia beach/dunes systems. It also aims to offer common sustainable tools for local administrators and PA managers and develop a strategic model of integrated governance, which will link blue local growth to the conservation of this natural asset enhancing the integrated management of these coastal habitats (meadows-beaches-foredunes) within PAs.;Entente InterdÈpartementale de DÈmoustication MÈditerranÈe;FRANCE;F-34184;1st call;01/11/2016;31/07/2018;Studying;507.238,15;0,00;596.750,76;85%;Biodiversity Protection
2;1;PrioritEE;Prioritise energy efficiency (EE) measures in public buildings: a decision support tool for regional and local public authorities;PrioritEE aims at reinforcing the capacities of public administrations in selecting and implementing eco-friendly and cost-effective energy planning measures to support their decision making and accelerate the implementation of the EED. This aim will be pursued working in close cooperation with public local authorities focusing on three main pillars: capacity building, development of decision making support tools, and transfer of knowledge. 5 pilot cases will be developed in different cities of the partners countries  (Italy, Portugal, Spain, Greece and Croatia) to determine and monitor energy consumption in public buildings and the resulting greenhouse gas emissions, comparing the effects of different policies strategies.  The transfer of knowledge will be developed integrating participatory and practical capacity building activities through  collaborative learning schemes within each country and between the partner local authorities to focus on actual short-term implementation of EE policies and measures with a strategic long-term perspective. The main foreseen output is a set of local plans and methods to prioritise the EE investments in public buildings and to foster the adoption of EE good practices. The main expected results for local public administrations are a common data set for establishing benchmarks and priorities, a measurement and verification framework to estimate the level of energy, costs and CO2 emission savings achieved, priority lists of EE investments.;National Research Council - Institute of Methodologies for Environmental Analysis;ITALY;85050;1st call;01/02/2017;31/07/2019;Testing;1.899.151,48;0,00;2.234.295,85;85%;Efficient Buildings
